brand,item,price,deal_price,image_url,product_url,description,material,color
Zara,QUILTED SLOUCHY PANTS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8605/592/505/2/w/1143/8605592505_1_1_1.jpg?ts=1602751067236', 'https://static.zara.net/photos///2020/I/0/1/p/8605/592/505/2/w/1143/8605592505_6_1_1.jpg?ts=1602688142713', 'https://static.zara.net/photos///2020/I/0/1/p/8605/592/505/2/w/1143/8605592505_6_2_1.jpg?ts=1602688164790', 'https://static.zara.net/photos///2020/I/0/1/p/8605/592/505/2/w/1143/8605592505_6_3_1.jpg?ts=1602688143028']",https://www.zara.com/us/en/quilted-slouchy-pants-p08605592.html,High-waisted pants with elastic waistband. Front pockets.,"['80% polyester, 20% cotton']",['Khaki']
Zara,KNIT VEST WITH SLITS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_1_1_1.jpg?ts=1597765749323', 'https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_2_1_1.jpg?ts=1597765759456', 'https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_2_2_1.jpg?ts=1597765750110', 'https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_6_1_1.jpg?ts=1597769357573', 'https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_6_2_1.jpg?ts=1597769357595', 'https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_6_3_1.jpg?ts=1597769362323', 'https://static.zara.net/photos///2020/I/0/1/p/6771/116/537/2/w/1143/6771116537_6_4_1.jpg?ts=1597769415183']",https://www.zara.com/us/en/knit-vest-with-slits-p06771116.html,Full cut knit vest with V-neckline. Side slits at hem.,"['71% viscose, 29% polyester']",['Mint']
Zara,CONTRASTING SNEAKERS ,59.90 USD,,"['https://static.zara.net/photos///2020/I/1/1/p/3404/610/001/2/w/1143/3404610001_1_1_1.jpg?ts=1596463705941', 'https://static.zara.net/photos///2020/I/1/1/p/3404/610/001/2/w/1143/3404610001_2_1_1.jpg?ts=1596463706708', 'https://static.zara.net/photos///2020/I/1/1/p/3404/610/001/2/w/1143/3404610001_2_2_1.jpg?ts=1596463705195', 'https://static.zara.net/photos///2020/I/1/1/p/3404/610/001/2/w/1143/3404610001_2_3_1.jpg?ts=1596463695830', 'https://static.zara.net/photos///2020/I/1/1/p/3404/610/001/2/w/1143/3404610001_2_4_1.jpg?ts=1596463704163', 'https://static.zara.net/photos///2020/I/1/1/p/3404/610/001/2/w/1143/3404610001_2_55_1.jpg?ts=1596531842929', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL11_0.jpg?ts=1602602140202']",https://www.zara.com/us/en/contrasting-sneakers-p13404610.html,White sneakers. Upper in a combination of materials. Treaded soles. Lace closure.STARFIT®. Flexible technical sole made of polyurethane foam designed to offer increased comfort.Sole height: 1.3 inches (3.4 cm),"['45% cow leather, 40% polyester, 15% polyurethane', '100% polyester', '100% thermoplastic rubber', '100% polyester', '100% polyester']",['White']
Zara,BALLOON SLEEVE KNIT SWEATER ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/9598/137/802/2/w/1143/9598137802_1_1_1.jpg?ts=1602669127658', 'https://static.zara.net/photos///2020/I/0/1/p/9598/137/802/2/w/1143/9598137802_2_1_1.jpg?ts=1602669138188', 'https://static.zara.net/photos///2020/I/0/1/p/9598/137/802/2/w/1143/9598137802_6_1_1.jpg?ts=1602660755599', 'https://static.zara.net/photos///2020/I/0/1/p/9598/137/802/2/w/1143/9598137802_6_2_1.jpg?ts=1602660753227', 'https://static.zara.net/photos///2020/I/0/1/p/9598/137/802/2/w/1143/9598137802_6_3_1.jpg?ts=1602660695342', 'https://static.zara.net/photos///2020/I/0/1/p/9598/137/802/2/w/1143/9598137802_6_4_1.jpg?ts=1602660762592']",https://www.zara.com/us/en/balloon-sleeve-knit-sweater-p09598137.html,"Sweater with round neck, long balloon sleeves, and cuffs. Ribbed trim.","['40% acrylic, 35% nylon, 11% viscose, 6% polyester, 5% wool, 3% elastane']",['Gray']
Zara,HOODED SWEATSHIRT,35.90 USD,,"['https://static.zara.net/photos//mkt/misc/watermarks/joinlife-ss19-v2/joinlife-large.svg?ts=1587055628000', 'src=""https://static.zara.net/photos///2020/I/0/1/p/0962/812/802/2/w/1143/0962812802_6_1_1.jpg?ts=1601301340094""', 'https://static.zara.net/photos///2020/I/0/1/p/0962/812/802/2/w/1143/0962812802_6_2_1.jpg?ts=1601301344279', 'https://static.zara.net/photos///2020/I/0/1/p/0962/812/802/2/w/1143/0962812802_6_3_1.jpg?ts=1601301320260', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL51_0.jpg?ts=1602602182774']",https://www.zara.com/us/en/hooded-sweatshirt-p00962812.html,Long sleeve sweatshirt with adjustable drawstring hood.,"['60% cotton, 40% polyester']",['Gray']
Zara,FAUX FUR LINED BUCKLE CLOGS TRF ,69.90 USD,,"['https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_1_1_1.jpg?ts=1601022230842', 'https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_2_1_1.jpg?ts=1601022241002', 'https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_2_2_1.jpg?ts=1601022235747', 'https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_2_3_1.jpg?ts=1601022206840', 'https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_2_4_1.jpg?ts=1601022240339', 'https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_2_5_1.jpg?ts=1601022206236', 'https://static.zara.net/photos///2020/I/1/1/p/3538/610/040/2/w/1143/3538610040_2_10_1.jpg?ts=1601894056725']",https://www.zara.com/us/en/faux-fur-lined-buckle-clogs-trf-p13538610.html,Flat black clogs. Side buckle detail. Faux fur lined interior.Sole height: 1.2 inches (3 cm),"['100% polyurethane', '100% polyester', '100% thermoplastic rubber', '100% polyester']",['Black']
Zara,SLOUCHY JOGGER PANTS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/3/w/1143/9663240922_1_1_1.jpg?ts=1600689704150', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/3/w/1143/9663240922_2_1_1.jpg?ts=1600689704222', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/3/w/1143/9663240922_2_2_1.jpg?ts=1600689712127', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/3/w/1143/9663240922_2_3_1.jpg?ts=1600689704279', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/3/w/1143/9663240922_2_4_1.jpg?ts=1600689704247', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/2/w/1143/9663240922_6_1_1.jpg?ts=1593613960452', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/2/w/1143/9663240922_6_2_1.jpg?ts=1593613954775', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/2/w/1143/9663240922_6_3_1.jpg?ts=1593613954895', 'https://static.zara.net/photos///2020/I/0/1/p/9663/240/922/2/w/1143/9663240922_6_4_1.jpg?ts=1593613954961']",https://www.zara.com/us/en/slouchy-jogger-pants-p09663240.html,Flowy high-waisted pants with adjustable drawstring elastic waistband. Front and back patch pockets. Elastic cuffs.,"['65% lyocell, 24% cotton, 11% linen']","['Dark gray', 'Khaki', 'Greenish']"
Zara,FAUX LEATHER JOGGING PANTS ,49.90 USD,25.99 USD,"['https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/4/w/1143/2969244800_1_1_1.jpg?ts=1604592197811', 'https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/4/w/1143/2969244800_2_1_1.jpg?ts=1604592198650', 'https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/4/w/1143/2969244800_2_2_1.jpg?ts=1604592223515', 'https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/4/w/1143/2969244800_2_3_1.jpg?ts=1604592245310', 'https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/2/w/1143/2969244800_6_1_1.jpg?ts=1599039533981', 'https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/2/w/1143/2969244800_6_2_1.jpg?ts=1599039534054', 'https://static.zara.net/photos///2020/I/0/1/p/2969/244/800/2/w/1143/2969244800_6_3_1.jpg?ts=1599039551521']",https://www.zara.com/us/en/faux-leather-jogging-pants-p02969244.html,The Jogging in Pine Green.High waisted pants with adjustable elastic drawstring waist. Side pockets. Elastic cuffs.,"['BASE FABRIC100% viscose', 'COATING100% polyurethane', '']",['Black']
Zara,FINE WALED CORDUROY JOGGING PANTS ,35.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/7901/444/717/2/w/1143/7901444717_1_1_1.jpg?ts=1601997424862', 'https://static.zara.net/photos///2020/I/0/1/p/7901/444/717/2/w/1143/7901444717_2_1_1.jpg?ts=1601997425105', 'https://static.zara.net/photos///2020/I/0/1/p/7901/444/717/2/w/1143/7901444717_6_1_1.jpg?ts=1601885003497', 'https://static.zara.net/photos///2020/I/0/1/p/7901/444/717/2/w/1143/7901444717_6_2_1.jpg?ts=1601884884718', 'https://static.zara.net/photos///2020/I/0/1/p/7901/444/717/2/w/1143/7901444717_6_3_1.jpg?ts=1601884995301']",https://www.zara.com/us/en/fine-waled-corduroy-jogging-pants-p07901444.html,High-waisted pants with elastic waistband. Elastic cuffs.,"['62% cotton, 35% polyester, 3% elastane']","['Chocolate', 'Gray', 'Beige']"
Zara,LIMITLESS CONTOUR COLLECTION TOP 10 ,12.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/7901/300/800/2/w/1143/7901300800_1_1_1.jpg?ts=1601637464234', 'https://static.zara.net/photos///2020/I/0/1/p/7901/300/800/2/w/1143/7901300800_2_1_1.jpg?ts=1601459922524', 'https://static.zara.net/photos///2020/I/0/1/p/7901/300/800/2/w/1143/7901300800_6_1_1.jpg?ts=1601301155176', 'https://static.zara.net/photos///2020/I/0/1/p/7901/300/800/2/w/1143/7901300800_6_2_1.jpg?ts=1601301162511', 'https://static.zara.net/photos///2020/I/0/1/p/7901/300/800/2/w/1143/7901300800_6_3_1.jpg?ts=1601301315053']",https://www.zara.com/us/en/limitless-contour-collection-top-10-p07901300.html,Crop top made of fabric that adapts to your body’s contour. Straight neckline and straps.,"['95% nylon, 5% elastane']","['Black', 'Lilac', 'Blue green']"
Zara,HOODED POUCH POCKET JACKET ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5039/342/505/4/w/1143/5039342505_2_1_1.jpg?ts=1603376813570', 'https://static.zara.net/photos///2020/I/0/1/p/5039/342/505/2/w/1143/5039342505_6_1_1.jpg?ts=1595867597588', 'https://static.zara.net/photos///2020/I/0/1/p/5039/342/505/2/w/1143/5039342505_6_2_1.jpg?ts=1595867600639', 'https://static.zara.net/photos///2020/I/0/1/p/5039/342/505/2/w/1143/5039342505_6_3_1.jpg?ts=1595867551704', 'https://static.zara.net/photos///2020/I/0/1/p/5039/342/505/2/w/1143/5039342505_6_4_1.jpg?ts=1595867540841', 'https://static.zara.net/photos///2020/I/0/1/p/5039/342/505/2/w/1143/5039342505_6_5_1.jpg?ts=1595867591755', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL11_0.jpg?ts=1602602140202']",https://www.zara.com/us/en/hooded-pouch-pocket-jacket-p05039342.html,Jacket with hooded high collar and long cuffed sleeves. Front patch pocket. Adjustable elastic drawstring hem. Front metal zip closure.,"['MAIN FABRIC88% polyester,12% elastane', 'DETAILS97% polyester,3% elastane', '', '88% polyester, 12% elastane']",['Khaki']
Zara,CROSSOVER BUTTONED KNIT CARDIGAN ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/4/w/1143/3653104700_1_1_1.jpg?ts=1603802203286', 'https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/4/w/1143/3653104700_2_1_1.jpg?ts=1603802203679', 'https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/4/w/1143/3653104700_2_2_1.jpg?ts=1603802203972', 'https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/4/w/1143/3653104700_2_3_1.jpg?ts=1603802203648', 'https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/3/w/1143/3653104700_6_1_1.jpg?ts=1602687541173', 'https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/3/w/1143/3653104700_6_2_1.jpg?ts=1602687548505', 'https://static.zara.net/photos///2020/I/0/1/p/3653/104/700/3/w/1143/3653104700_6_3_1.jpg?ts=1602687541397']",https://www.zara.com/us/en/crossover-buttoned-knit-cardigan-p03653104.html,V-neck cardigan with long sleeves. Front double breasted button closure.,"['46% acrylic, 31% polyester, 10% wool, 10% camel, 3% elastane']",['Brown']
Zara,TWISTED YARN KNIT SWEATER ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5536/103/700/2/w/1143/5536103700_1_1_1.jpg?ts=1599126872742', 'https://static.zara.net/photos///2020/I/0/1/p/5536/103/700/2/w/1143/5536103700_6_1_1.jpg?ts=1598890022629', 'https://static.zara.net/photos///2020/I/0/1/p/5536/103/700/2/w/1143/5536103700_6_2_1.jpg?ts=1598890064416', 'https://static.zara.net/photos///2020/I/0/1/p/5536/103/700/2/w/1143/5536103700_6_3_1.jpg?ts=1598890049136', 'https://static.zara.net/photos///2020/I/0/1/p/5536/103/700/2/w/1143/5536103700_6_4_1.jpg?ts=1598890015054']",https://www.zara.com/us/en/twisted-yarn-knit-sweater-p05536103.html,Cropped sweater made with cotton and cashmere blend fabric. V-neck front and long sleeves. Ribbed trim.,"['45% acrylic, 28% polyester, 18% cotton, 9% wool']",['Brown']
Zara,TECHNICAL TOP TRF ,35.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4530/400/922/2/w/1143/4530400922_6_1_1.jpg?ts=1596535023993', 'https://static.zara.net/photos///2020/I/0/1/p/4530/400/922/2/w/1143/4530400922_6_2_1.jpg?ts=1596535173364', 'https://static.zara.net/photos///2020/I/0/1/p/4530/400/922/2/w/1143/4530400922_6_3_1.jpg?ts=1596535119472']",https://www.zara.com/us/en/technical-top-trf-p04530400.html,Sleeveless high neck top. Pronounced seam detail. Side hidden in-seam zip closure and back closure.,"['77% polyamide, 23% elastane', '100% polyester']",['Dark gray']
Zara,TECHNICAL TOP TRF ,35.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_1_1_1.jpg?ts=1596792865374', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_2_1_1.jpg?ts=1596792865117', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_2_2_1.jpg?ts=1596792869172', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_2_3_1.jpg?ts=1596792870069', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_2_4_1.jpg?ts=1596792872813', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_6_1_1.jpg?ts=1596792868810', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_6_2_1.jpg?ts=1596792870030', 'https://static.zara.net/photos///2020/I/0/1/p/4530/401/800/3/w/1143/4530401800_6_3_1.jpg?ts=1596792864923']",https://www.zara.com/us/en/technical-top-trf-p04530401.html,Round neck top. Long sleeves with hidden in-seam zipper. Back opening. Back button and lace closure.,"['77% polyamide, 23% elastane', 'BODY100% polyester', 'SLEEVES77% polyamide,23% elastane', '']",['Black']
Zara,SOFT FEEL PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/3/w/1143/1067466800_1_1_1.jpg?ts=1603191175167', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/3/w/1143/1067466800_2_1_1.jpg?ts=1603191214903', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/3/w/1143/1067466800_2_2_1.jpg?ts=1603191177567', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/2/w/1143/1067466800_6_1_1.jpg?ts=1601900396173', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/2/w/1143/1067466800_6_2_1.jpg?ts=1601900395457', 'https://static.zara.net/photos///2020/I/0/1/p/1067/466/800/2/w/1143/1067466800_6_3_1.jpg?ts=1601900550834']",https://www.zara.com/us/en/soft-feel-pants-p01067466.html,High-waisted pants with elastic waistband. Soft feel fabric.,"['49% viscose, 29% polyester, 22% polyamide']","['Black', 'Sand / Marl', 'Light green', 'Beige', 'Light gray']"
Zara,CONTRASTING SOFT SNEAKERS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/1/1/p/1401/610/040/2/w/1143/1401610040_1_1_1.jpg?ts=1597737985923', 'https://static.zara.net/photos///2020/I/1/1/p/1401/610/040/2/w/1143/1401610040_2_1_1.jpg?ts=1597737991743', 'https://static.zara.net/photos///2020/I/1/1/p/1401/610/040/2/w/1143/1401610040_2_2_1.jpg?ts=1597737995190', 'https://static.zara.net/photos///2020/I/1/1/p/1401/610/040/2/w/1143/1401610040_2_3_1.jpg?ts=1597737979714', 'https://static.zara.net/photos///2020/I/1/1/p/1401/610/040/2/w/1143/1401610040_2_4_1.jpg?ts=1597737986089', 'https://static.zara.net/photos///2020/I/1/1/p/1401/610/040/4/w/1143/1401610040_2_10_1.jpg?ts=1600863287105']",https://www.zara.com/us/en/contrasting-soft-sneakers-p11401610.html,Black sneakers. Combination of materials at upper with topstitching details. Back animal print tongue. Lace closure.STARFIT®. Flexible technical sole made of polyurethane foam designed to offer increased comfort.Sole height: 0.6 inches (1.5 cm),"['58% cow leather, 39% polyester, 3% cow  furskin', '90% cotton, 10% polyurethane', '100% rubber', '100% polyurethane', '100% polyester']",['Black']
Zara,SEAMLESS SHAPEWEAR T-SHIRT ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8779/458/615/2/w/1143/8779458615_1_1_1.jpg?ts=1595505220735', 'https://static.zara.net/photos///2020/I/0/1/p/8779/458/615/2/w/1143/8779458615_6_1_1.jpg?ts=1595326427879', 'https://static.zara.net/photos///2020/I/0/1/p/8779/458/615/2/w/1143/8779458615_6_2_1.jpg?ts=1595326431124', 'https://static.zara.net/photos///2020/I/0/1/p/8779/458/615/2/w/1143/8779458615_6_3_1.jpg?ts=1595326428072']",https://www.zara.com/us/en/seamless-shapewear-t-shirt-p08779458.html,T-shirt made of fabric that adapts to your body’s contour. Round neckline and long sleeves.,"['88% polyamide, 12% elastane']","['Orange', 'Black']"
Zara,PLEATED HOODED SWEATSHIRT ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8779/626/800/2/w/1143/8779626800_1_1_1.jpg?ts=1596181527836', 'https://static.zara.net/photos///2020/I/0/1/p/8779/626/800/2/w/1143/8779626800_6_1_1.jpg?ts=1596191288109', 'https://static.zara.net/photos///2020/I/0/1/p/8779/626/800/2/w/1143/8779626800_6_2_1.jpg?ts=1596191302740', 'https://static.zara.net/photos///2020/I/0/1/p/8779/626/800/2/w/1143/8779626800_6_3_1.jpg?ts=1596191273473', 'https://static.zara.net/photos///2020/I/0/1/p/8779/626/800/2/w/1143/8779626800_6_4_1.jpg?ts=1596191288303']",https://www.zara.com/us/en/pleated-hooded-sweatshirt-p08779626.html,High collar hooded sweatshirt with long sleeves. Elastic drawstring hem. Front zip closure.,"['95% polyester, 5% elastane']",['Black']
Zara,CROPPED T-SHIRT ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0858/014/250/2/w/1143/0858014250_1_1_1.jpg?ts=1594201043034', 'https://static.zara.net/photos///2020/I/0/1/p/0858/014/250/2/w/1143/0858014250_6_1_1.jpg?ts=1594301014899', 'https://static.zara.net/photos///2020/I/0/1/p/0858/014/250/2/w/1143/0858014250_6_2_1.jpg?ts=1594301025764', 'https://static.zara.net/photos///2020/I/0/1/p/0858/014/250/2/w/1143/0858014250_6_3_1.jpg?ts=1594301021493', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL64_0.jpg?ts=1602602183885']",https://www.zara.com/us/en/cropped-t-shirt-p00858014.html,Crop top with round neckline. Sleeveless design with cuffs at armholes.,['100% cotton'],"['White', 'Black']"
Zara,SATIN TOP TRF ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0219/414/800/2/w/1143/0219414800_1_1_1.jpg?ts=1594136250645', 'https://static.zara.net/photos///2020/I/0/1/p/0219/414/800/2/w/1143/0219414800_6_1_1.jpg?ts=1595595630355', 'https://static.zara.net/photos///2020/I/0/1/p/0219/414/800/2/w/1143/0219414800_6_2_1.jpg?ts=1595595627715', 'https://static.zara.net/photos///2020/I/0/1/p/0219/414/800/2/w/1143/0219414800_6_3_1.jpg?ts=1595595625270']",https://www.zara.com/us/en/satin-top-trf-p00219414.html,Crop top with straight neckline. Side hidden in-seam zip closure.,"['98% viscose, 2% elastane']",['Black']
Zara,LIMITED EDITION RIBBED BODYSUIT ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/9325/203/733/2/w/1143/9325203733_2_5_1.jpg?ts=1600274094973', 'https://static.zara.net/photos///2020/I/0/1/p/9325/203/733/2/w/1143/9325203733_6_1_1.jpg?ts=1600249789806', 'https://static.zara.net/photos///2020/I/0/1/p/9325/203/733/2/w/1143/9325203733_6_2_1.jpg?ts=1600249780295', 'https://static.zara.net/photos///2020/I/0/1/p/9325/203/733/2/w/1143/9325203733_6_3_1.jpg?ts=1600249712607']",https://www.zara.com/us/en/limited-edition-ribbed-bodysuit-p09325203.html,V-neck bodysuit with spaghetti straps. Bottom snap button closure.,"['62% viscose, 38% polyamide']","['Cream', 'Black']"
Zara,SOFT FEEL KNIT SWEATER ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/3597/114/406/2/w/1143/3597114406_1_1_1.jpg?ts=1597935347204', 'https://static.zara.net/photos///2020/I/0/1/p/3597/114/406/2/w/1143/3597114406_2_1_1.jpg?ts=1597935336661', 'https://static.zara.net/photos///2020/I/0/1/p/3597/114/406/2/w/1143/3597114406_2_2_1.jpg?ts=1597935374470', 'https://static.zara.net/photos///2020/I/0/1/p/3597/114/406/2/w/1143/3597114406_6_1_1.jpg?ts=1597995602664', 'https://static.zara.net/photos///2020/I/0/1/p/3597/114/406/2/w/1143/3597114406_6_2_1.jpg?ts=1597995621255', 'https://static.zara.net/photos///2020/I/0/1/p/3597/114/406/2/w/1143/3597114406_6_3_1.jpg?ts=1597995618720']",https://www.zara.com/us/en/soft-feel-knit-sweater-p03597114.html,Long sleeve round neck sweater. Ribbed trim.,"['48% viscose, 29% polyester, 23% polyamide']",['Light blue']
Zara,STRAIGHT CUT STRETCHY BODYSUIT TRF ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0264/343/806/2/w/1143/0264343806_6_1_1.jpg?ts=1594222529955', 'https://static.zara.net/photos///2020/I/0/1/p/0264/343/806/2/w/1143/0264343806_6_2_1.jpg?ts=1594222506697', 'https://static.zara.net/photos///2020/I/0/1/p/0264/343/806/2/w/1143/0264343806_6_3_1.jpg?ts=1594222506032']",https://www.zara.com/us/en/straight-cut-stretchy-bodysuit-trf-p00264343.html,Bodysuit made of polyamide blend fabric. Straight neckline and spaghetti straps. Bottom snap button closure.,"['86% polyamide, 14% elastane', '86% polyamide, 14% elastane']","['Stone', 'Champagne']"
Zara,CROP TANK TOP TRF ,17.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/0264/327/713/2/w/1143/0264327713_6_1_1.jpg?ts=1593500646304', 'https://static.zara.net/photos///2020/I/0/1/p/0264/327/713/2/w/1143/0264327713_6_2_1.jpg?ts=1593500622282']",https://www.zara.com/us/en/crop-tank-top-trf-p00264327.html,Crop top made of polyamide blend fabric. Tank style with round neckline.,"['80% polyamide, 20% elastane', '80% polyamide, 20% elastane']",['Champagne']
Zara,RIBBED KNIT MITTENS ,17.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/3739/232/801/2/w/1143/3739232801_1_1_1.jpg?ts=1601625779171', 'https://static.zara.net/photos///2020/I/0/1/p/3739/232/801/2/w/1143/3739232801_2_1_1.jpg?ts=1601625867046', 'https://static.zara.net/photos///2020/I/0/1/p/3739/232/801/2/w/1143/3739232801_2_5_1.jpg?ts=1601645864184', 'https://static.zara.net/photos///2020/I/0/1/p/3739/232/801/2/w/1143/3739232801_2_6_1.jpg?ts=1601645863608']",https://www.zara.com/us/en/ribbed-knit-mittens-p03739232.html,Knit mittens.,"['96% polyester, 4% elastane']","['Anthracite Gray', 'Ecru']"
Zara,RUSTIC PANTS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/7859/932/800/2/w/1143/7859932800_1_1_1.jpg?ts=1596186527918', 'https://static.zara.net/photos///2020/I/0/1/p/7859/932/800/2/w/1143/7859932800_6_1_1.jpg?ts=1596104460953', 'https://static.zara.net/photos///2020/I/0/1/p/7859/932/800/2/w/1143/7859932800_6_2_1.jpg?ts=1596104480673', 'https://static.zara.net/photos///2020/I/0/1/p/7859/932/800/2/w/1143/7859932800_6_3_1.jpg?ts=1596104469788']",https://www.zara.com/us/en/rustic-pants-p07859932.html,High-waisted pants with elastic drawstring waistband. Front patch pockets. Frayed hem.,['100% cotton'],['Black']
Zara,WIDE LEG KNIT PANTS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/6771/105/706/2/w/1143/6771105706_1_1_1.jpg?ts=1596199231483', 'https://static.zara.net/photos///2020/I/0/1/p/6771/105/706/2/w/1143/6771105706_2_1_1.jpg?ts=1596199231952', 'https://static.zara.net/photos///2020/I/0/1/p/6771/105/706/2/w/1143/6771105706_6_1_1.jpg?ts=1596191153718', 'https://static.zara.net/photos///2020/I/0/1/p/6771/105/706/2/w/1143/6771105706_6_2_1.jpg?ts=1596191146326']",https://www.zara.com/us/en/wide-leg-knit-pants-p06771105.html,High-waisted pants with elastic waistband and wide legs.,"['89% viscose, 11% polyester']",['Mink']
Zara,WASHED EFFECT OVERSIZED T-SHIRT ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_1_1_1.jpg?ts=1596795774178', 'https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_6_1_1.jpg?ts=1596534980172', 'https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_6_2_1.jpg?ts=1596534988837', 'https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_6_3_1.jpg?ts=1596535244302', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL3_0.jpg?ts=1602602135763']",https://www.zara.com/us/en/washed-effect-oversized-t-shirt-p04424806.html,Oversized T-shirt with round neck and short sleeves. Washed effect fabric.,['100% cotton'],"['Black', 'Beige', 'Gray']"
