brand,item,price,image_url,product_url
Intimissimi,Chemise de Nuit en Coton Supima® Ultrafresh,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwaa1245e1/images/PCN12A_wear_011I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_coton_supima%C2%AE_ultrafresh-PCN12A.html?dwvar_PCN12A_Z_COL_INTD=011I
Intimissimi,Veste Coupe Homme en Satin de Soie,89.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwf15950fe/images/CLD1233_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/veste_coupe_homme_en_satin_de_soie-CLD1233.html?dwvar_CLD1233_Z_COL_INTD=019
Intimissimi,Pyjama Long en Coton à Rayures et Côtes,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwdd520bf7/images/PLD837_wear_370I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pyjama_long_en_coton_a_rayures_et_cotes-PLD837.html?dwvar_PLD837_Z_COL_INTD=370I
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwb46430d2/images/PDC71S_wear_1473_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=1473
Intimissimi,Short en Modal avec Détails en Dentelle,19.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwdb1488cd/images/PDC700_wear_031_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_modal_avec_details_en_dentelle-PDC700.html?dwvar_PDC700_Z_COL_INTD=031
Intimissimi,Pantalon avec Bas Resserré en Modal/Soie Silk Touc...,35.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw38c0e34b/images/PDL848_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_avec_bas_resserre_en_modal_soie_silk_touch-PDL848.html?dwvar_PDL848_Z_COL_INTD=2127
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw4f1c245c/images/PDC71S_wear_6907_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=6907
Intimissimi,Top en Modal et Cachemire avec Dentelle,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwc32b91e5/images/LTD28P_wear_6681_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_en_modal_et_cachemire_avec_dentelle-LTD28P.html?dwvar_LTD28P_Z_COL_INTD=6681
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw32cc12bb/images/PDC71S_wear_163I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=163I
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwb2fb1319/images/PDC71S_wear_497I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=497I
